CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
臺北市,1982,12,121.50,25.15,4.98096,
臺北市,1983,1,121.50,25.15,4.83823,
臺北市,1983,2,121.50,25.15,15.5407,
臺北市,1983,3,121.50,25.15,14.5353,
臺北市,1983,4,121.50,25.15,2.39241,
臺北市,1983,5,121.50,25.15,4.13832,
臺北市,1983,6,121.50,25.15,2.62329,
臺北市,1983,7,121.50,25.15,0.967681,
臺北市,1983,8,121.50,25.15,2.93509,
臺北市,1983,9,121.50,25.15,4.74062,
臺北市,1983,10,121.50,25.15,4.27242,
臺北市,1983,11,121.50,25.15,1.18037,
臺北市,1983,12,121.50,25.15,2.68924,
臺北市,1984,1,121.50,25.15,3.38426,
臺北市,1984,2,121.50,25.15,4.06096,
臺北市,1984,3,121.50,25.15,7.91883,
臺北市,1984,4,121.50,25.15,8.90936,
臺北市,1984,5,121.50,25.15,12.3204,
臺北市,1984,6,121.50,25.15,8.24952,
臺北市,1984,7,121.50,25.15,1.79312,
臺北市,1984,8,121.50,25.15,16.2949,
臺北市,1984,9,121.50,25.15,6.3387,
臺北市,1984,10,121.50,25.15,5.47157,
臺北市,1984,11,121.50,25.15,10.249,
臺北市,1984,12,121.50,25.15,2.48349,
臺北市,1985,1,121.50,25.15,3.09298,
臺北市,1985,2,121.50,25.15,16.3288,
臺北市,1985,3,121.50,25.15,4.89725,
臺北市,1985,4,121.50,25.15,5.51174,
臺北市,1985,5,121.50,25.15,4.78323,
臺北市,1985,6,121.50,25.15,3.84733,
臺北市,1985,7,121.50,25.15,7.57253,
臺北市,1985,8,121.50,25.15,9.20264,
臺北市,1985,9,121.50,25.15,11.3855,
臺北市,1985,10,121.50,25.15,9.83825,
臺北市,1985,11,121.50,25.15,1.60397,
臺北市,1985,12,121.50,25.15,3.25146,
臺北市,1986,1,121.50,25.15,1.15809,
臺北市,1986,2,121.50,25.15,7.77342,
臺北市,1986,3,121.50,25.15,10.7823,
臺北市,1986,4,121.50,25.15,2.85925,
臺北市,1986,5,121.50,25.15,9.92216,
臺北市,1986,6,121.50,25.15,11.7055,
臺北市,1986,7,121.50,25.15,1.15371,
臺北市,1986,8,121.50,25.15,14.1676,
臺北市,1986,9,121.50,25.15,12.2755,
臺北市,1986,10,121.50,25.15,1.07656,
臺北市,1986,11,121.50,25.15,11.0219,
臺北市,1986,12,121.50,25.15,1.72902,
臺北市,1987,1,121.50,25.15,1.61732,
臺北市,1987,2,121.50,25.15,1.22366,
臺北市,1987,3,121.50,25.15,7.39947,
臺北市,1987,4,121.50,25.15,2.981,
臺北市,1987,5,121.50,25.15,7.19936,
臺北市,1987,6,121.50,25.15,3.30066,
臺北市,1987,7,121.50,25.15,4.15629,
臺北市,1987,8,121.50,25.15,1.7372,
臺北市,1987,9,121.50,25.15,14.1005,
臺北市,1987,10,121.50,25.15,21.7369,
臺北市,1987,11,121.50,25.15,5.09305,
臺北市,1987,12,121.50,25.15,3.16438,
臺北市,1988,1,121.50,25.15,3.92009,
臺北市,1988,2,121.50,25.15,3.41024,
臺北市,1988,3,121.50,25.15,9.15643,
臺北市,1988,4,121.50,25.15,12.5257,
臺北市,1988,5,121.50,25.15,9.37087,
臺北市,1988,6,121.50,25.15,2.12014,
臺北市,1988,7,121.50,25.15,6.38117,
臺北市,1988,8,121.50,25.15,2.52812,
臺北市,1988,9,121.50,25.15,12.6138,
臺北市,1988,10,121.50,25.15,9.14204,
臺北市,1988,11,121.50,25.15,2.54997,
臺北市,1988,12,121.50,25.15,2.44782,
臺北市,1989,1,121.50,25.15,2.16299,
臺北市,1989,2,121.50,25.15,1.08369,
臺北市,1989,3,121.50,25.15,1.81438,
臺北市,1989,4,121.50,25.15,5.9693,
臺北市,1989,5,121.50,25.15,6.86897,
臺北市,1989,6,121.50,25.15,0.754019,
臺北市,1989,7,121.50,25.15,13.5186,
臺北市,1989,8,121.50,25.15,7.3584,
臺北市,1989,9,121.50,25.15,17.8811,
臺北市,1989,10,121.50,25.15,3.14367,
臺北市,1989,11,121.50,25.15,2.43933,
臺北市,1989,12,121.50,25.15,3.68845,
臺北市,1990,1,121.50,25.15,7.37009,
臺北市,1990,2,121.50,25.15,6.44464,
臺北市,1990,3,121.50,25.15,2.65187,
臺北市,1990,4,121.50,25.15,14.0236,
臺北市,1990,5,121.50,25.15,4.45163,
臺北市,1990,6,121.50,25.15,11.5199,
臺北市,1990,7,121.50,25.15,4.39968,
臺北市,1990,8,121.50,25.15,15.8107,
臺北市,1990,9,121.50,25.15,17.0274,
臺北市,1990,10,121.50,25.15,2.24515,
臺北市,1990,11,121.50,25.15,1.97295,
臺北市,1990,12,121.50,25.15,0.198578,
臺北市,1991,1,121.50,25.15,4.40123,
臺北市,1991,2,121.50,25.15,3.27259,
臺北市,1991,3,121.50,25.15,4.33809,
臺北市,1991,4,121.50,25.15,4.39394,
臺北市,1991,5,121.50,25.15,3.21911,
臺北市,1991,6,121.50,25.15,9.92322,
臺北市,1991,7,121.50,25.15,1.38491,
臺北市,1991,8,121.50,25.15,3.04461,
臺北市,1991,9,121.50,25.15,12.8467,
臺北市,1991,10,121.50,25.15,5.30807,
臺北市,1991,11,121.50,25.15,3.54473,
臺北市,1991,12,121.50,25.15,2.56433,
臺北市,1992,1,121.50,25.15,1.81955,
臺北市,1992,2,121.50,25.15,7.67526,
臺北市,1992,3,121.50,25.15,5.10869,
臺北市,1992,4,121.50,25.15,7.93307,
臺北市,1992,5,121.50,25.15,4.49714,
臺北市,1992,6,121.50,25.15,6.67437,
臺北市,1992,7,121.50,25.15,0.815419,
臺北市,1992,8,121.50,25.15,8.38037,
臺北市,1992,9,121.50,25.15,4.05659,
臺北市,1992,10,121.50,25.15,4.05632,
臺北市,1992,11,121.50,25.15,1.46931,
臺北市,1992,12,121.50,25.15,2.05426,
臺北市,1993,1,121.50,25.15,4.01811,
臺北市,1993,2,121.50,25.15,1.20445,
臺北市,1993,3,121.50,25.15,5.08722,
臺北市,1993,4,121.50,25.15,5.30096,
臺北市,1993,5,121.50,25.15,3.8915,
臺北市,1993,6,121.50,25.15,8.93324,
臺北市,1993,7,121.50,25.15,0.241189,
臺北市,1993,8,121.50,25.15,2.49755,
臺北市,1993,9,121.50,25.15,2.06315,
臺北市,1993,10,121.50,25.15,3.2374,
臺北市,1993,11,121.50,25.15,3.25576,
臺北市,1993,12,121.50,25.15,3.27249,
臺北市,1994,1,121.50,25.15,2.33555,
臺北市,1994,2,121.50,25.15,8.06752,
臺北市,1994,3,121.50,25.15,5.20581,
臺北市,1994,4,121.50,25.15,2.05578,
臺北市,1994,5,121.50,25.15,7.56463,
臺北市,1994,6,121.50,25.15,3.38111,
臺北市,1994,7,121.50,25.15,3.36115,
臺北市,1994,8,121.50,25.15,15.8389,
臺北市,1994,9,121.50,25.15,6.31175,
臺北市,1994,10,121.50,25.15,13.1863,
臺北市,1994,11,121.50,25.15,1.30488,
臺北市,1994,12,121.50,25.15,4.19875,
臺北市,1995,1,121.50,25.15,3.1995,
臺北市,1995,2,121.50,25.15,6.8806,
臺北市,1995,3,121.50,25.15,6.20949,
臺北市,1995,4,121.50,25.15,3.5899,
臺北市,1995,5,121.50,25.15,7.25739,
臺北市,1995,6,121.50,25.15,3.3533,
臺北市,1995,7,121.50,25.15,4.2166,
臺北市,1995,8,121.50,25.15,6.63709,
臺北市,1995,9,121.50,25.15,6.40032,
臺北市,1995,10,121.50,25.15,1.31465,
臺北市,1995,11,121.50,25.15,2.06032,
臺北市,1995,12,121.50,25.15,0.891797,
臺北市,1996,1,121.50,25.15,0.803183,
臺北市,1996,2,121.50,25.15,3.83635,
臺北市,1996,3,121.50,25.15,3.0451,
臺北市,1996,4,121.50,25.15,5.06712,
臺北市,1996,5,121.50,25.15,9.60907,
臺北市,1996,6,121.50,25.15,0.67619,
臺北市,1996,7,121.50,25.15,11.0284,
臺北市,1996,8,121.50,25.15,3.59486,
臺北市,1996,9,121.50,25.15,13.77,
臺北市,1996,10,121.50,25.15,2.11181,
臺北市,1996,11,121.50,25.15,2.95306,
臺北市,1996,12,121.50,25.15,0.289596,
臺北市,1997,1,121.50,25.15,1.77199,
臺北市,1997,2,121.50,25.15,7.49843,
臺北市,1997,3,121.50,25.15,3.69897,
臺北市,1997,4,121.50,25.15,1.43311,
臺北市,1997,5,121.50,25.15,6.74628,
臺北市,1997,6,121.50,25.15,17.7774,
臺北市,1997,7,121.50,25.15,1.70699,
臺北市,1997,8,121.50,25.15,7.90191,
臺北市,1997,9,121.50,25.15,4.80745,
臺北市,1997,10,121.50,25.15,1.73953,
臺北市,1997,11,121.50,25.15,1.58546,
臺北市,1997,12,121.50,25.15,2.08029,
臺北市,1998,1,121.50,25.15,4.53599,
臺北市,1998,2,121.50,25.15,12.9447,
臺北市,1998,3,121.50,25.15,6.76249,
臺北市,1998,4,121.50,25.15,7.16248,
臺北市,1998,5,121.50,25.15,7.73058,
臺北市,1998,6,121.50,25.15,7.67796,
臺北市,1998,7,121.50,25.15,4.42583,
臺北市,1998,8,121.50,25.15,4.71958,
臺北市,1998,9,121.50,25.15,8.4664,
臺北市,1998,10,121.50,25.15,30.8632,
臺北市,1998,11,121.50,25.15,3.5154,
臺北市,1998,12,121.50,25.15,5.85899,
臺北市,1999,1,121.50,25.15,2.24349,
臺北市,1999,2,121.50,25.15,0.816922,
臺北市,1999,3,121.50,25.15,5.47288,
臺北市,1999,4,121.50,25.15,1.62358,
臺北市,1999,5,121.50,25.15,10.2534,
臺北市,1999,6,121.50,25.15,7.66755,
臺北市,1999,7,121.50,25.15,1.95714,
臺北市,1999,8,121.50,25.15,2.77829,
臺北市,1999,9,121.50,25.15,2.57094,
臺北市,1999,10,121.50,25.15,5.84964,
臺北市,1999,11,121.50,25.15,1.35825,
臺北市,1999,12,121.50,25.15,5.04715,
臺北市,2000,1,121.50,25.15,2.33671,
臺北市,2000,2,121.50,25.15,9.19405,
臺北市,2000,3,121.50,25.15,3.59671,
臺北市,2000,4,121.50,25.15,10.5321,
臺北市,2000,5,121.50,25.15,0.90308,
臺北市,2000,6,121.50,25.15,7.64901,
臺北市,2000,7,121.50,25.15,4.94363,
臺北市,2000,8,121.50,25.15,8.50656,
臺北市,2000,9,121.50,25.15,5.41358,
臺北市,2000,10,121.50,25.15,6.51654,
臺北市,2000,11,121.50,25.15,12.7727,
臺北市,2000,12,121.50,25.15,6.13606,
臺北市,2001,1,121.50,25.15,5.03839,
臺北市,2001,2,121.50,25.15,1.34408,
臺北市,2001,3,121.50,25.15,4.43482,
臺北市,2001,4,121.50,25.15,5.03611,
臺北市,2001,5,121.50,25.15,5.93295,
臺北市,2001,6,121.50,25.15,1.43458,
臺北市,2001,7,121.50,25.15,5.06662,
臺北市,2001,8,121.50,25.15,1.07996,
臺北市,2001,9,121.50,25.15,56.7048,
臺北市,2001,10,121.50,25.15,4.12349,
臺北市,2001,11,121.50,25.15,0.598736,
臺北市,2001,12,121.50,25.15,1.15862,
臺北市,2002,1,121.50,25.15,1.65752,
臺北市,2002,2,121.50,25.15,1.99398,
臺北市,2002,3,121.50,25.15,4.62261,
臺北市,2002,4,121.50,25.15,0.600354,
臺北市,2002,5,121.50,25.15,2.66499,
臺北市,2002,6,121.50,25.15,2.34281,
臺北市,2002,7,121.50,25.15,10.8503,
臺北市,2002,8,121.50,25.15,1.5957,
臺北市,2002,9,121.50,25.15,8.01363,
臺北市,2002,10,121.50,25.15,1.73665,
臺北市,2002,11,121.50,25.15,2.00628,
臺北市,2002,12,121.50,25.15,4.38857,
臺北市,2003,1,121.50,25.15,2.30486,
臺北市,2003,2,121.50,25.15,0.71879,
臺北市,2003,3,121.50,25.15,2.64788,
臺北市,2003,4,121.50,25.15,4.53748,
臺北市,2003,5,121.50,25.15,2.93091,
臺北市,2003,6,121.50,25.15,5.18014,
臺北市,2003,7,121.50,25.15,0.337601,
臺北市,2003,8,121.50,25.15,2.74794,
臺北市,2003,9,121.50,25.15,5.43385,
臺北市,2003,10,121.50,25.15,2.29032,
臺北市,2003,11,121.50,25.15,3.36798,
臺北市,2003,12,121.50,25.15,0.530669,
臺北市,2004,1,121.50,25.15,3.22645,
臺北市,2004,2,121.50,25.15,4.97216,
臺北市,2004,3,121.50,25.15,5.6461,
臺北市,2004,4,121.50,25.15,5.18637,
臺北市,2004,5,121.50,25.15,4.29006,
臺北市,2004,6,121.50,25.15,1.10179,
臺北市,2004,7,121.50,25.15,5.23727,
臺北市,2004,8,121.50,25.15,20.1123,
臺北市,2004,9,121.50,25.15,18.6937,
臺北市,2004,10,121.50,25.15,11.1419,
臺北市,2004,11,121.50,25.15,0.781877,
臺北市,2004,12,121.50,25.15,4.50071,
臺北市,2005,1,121.50,25.15,1.23572,
臺北市,2005,2,121.50,25.15,8.43731,
臺北市,2005,3,121.50,25.15,7.93173,
臺北市,2005,4,121.50,25.15,1.77899,
臺北市,2005,5,121.50,25.15,19.2418,
臺北市,2005,6,121.50,25.15,8.13223,
臺北市,2005,7,121.50,25.15,11.0223,
臺北市,2005,8,121.50,25.15,16.2625,
臺北市,2005,9,121.50,25.15,7.85338,
臺北市,2005,10,121.50,25.15,7.67053,
臺北市,2005,11,121.50,25.15,2.00711,
臺北市,2005,12,121.50,25.15,1.65869,
臺北市,2006,1,121.50,25.15,2.04603,
臺北市,2006,2,121.50,25.15,3.16255,
臺北市,2006,3,121.50,25.15,5.47994,
臺北市,2006,4,121.50,25.15,9.49901,
臺北市,2006,5,121.50,25.15,9.3164,
臺北市,2006,6,121.50,25.15,12.3179,
臺北市,2006,7,121.50,25.15,6.4836,
臺北市,2006,8,121.50,25.15,5.11274,
臺北市,2006,9,121.50,25.15,16.0452,
臺北市,2006,10,121.50,25.15,0.733895,
臺北市,2006,11,121.50,25.15,3.69076,
臺北市,2006,12,121.50,25.15,6.62864,
臺北市,2007,1,121.50,25.15,3.82797,
臺北市,2007,2,121.50,25.15,2.15252,
臺北市,2007,3,121.50,25.15,7.25532,
臺北市,2007,4,121.50,25.15,6.2721,
臺北市,2007,5,121.50,25.15,2.62136,
臺北市,2007,6,121.50,25.15,25.7627,
臺北市,2007,7,121.50,25.15,0.903869,
臺北市,2007,8,121.50,25.15,10.3612,
臺北市,2007,9,121.50,25.15,15.1652,
臺北市,2007,10,121.50,25.15,12.7597,
臺北市,2007,11,121.50,25.15,7.68161,
臺北市,2007,12,121.50,25.15,0.921554,
臺北市,2008,1,121.50,25.15,3.66152,
臺北市,2008,2,121.50,25.15,6.40748,
臺北市,2008,3,121.50,25.15,2.95233,
臺北市,2008,4,121.50,25.15,6.52875,
臺北市,2008,5,121.50,25.15,7.5657,
臺北市,2008,6,121.50,25.15,7.21962,
臺北市,2008,7,121.50,25.15,6.28949,
臺北市,2008,8,121.50,25.15,0.0543347,
臺北市,2008,9,121.50,25.15,37.2649,
臺北市,2008,10,121.50,25.15,2.95523,
臺北市,2008,11,121.50,25.15,5.71129,
臺北市,2008,12,121.50,25.15,1.09495,
臺北市,2009,1,121.50,25.15,1.51239,
臺北市,2009,2,121.50,25.15,1.28716,
臺北市,2009,3,121.50,25.15,4.73849,
臺北市,2009,4,121.50,25.15,2.94429,
臺北市,2009,5,121.50,25.15,0.439936,
臺北市,2009,6,121.50,25.15,6.21593,
臺北市,2009,7,121.50,25.15,0.499309,
臺北市,2009,8,121.50,25.15,12.0002,
臺北市,2009,9,121.50,25.15,8.34751,
臺北市,2009,10,121.50,25.15,6.84412,
臺北市,2009,11,121.50,25.15,2.5316,
臺北市,2009,12,121.50,25.15,1.72202,
臺北市,2010,1,121.50,25.15,3.73776,
臺北市,2010,2,121.50,25.15,5.26732,
臺北市,2010,3,121.50,25.15,1.34823,
臺北市,2010,4,121.50,25.15,4.18076,
臺北市,2010,5,121.50,25.15,4.51208,
臺北市,2010,6,121.50,25.15,10.9292,
臺北市,2010,7,121.50,25.15,0.298118,
臺北市,2010,8,121.50,25.15,8.08466,
臺北市,2010,9,121.50,25.15,4.5546,
臺北市,2010,10,121.50,25.15,15.8003,
臺北市,2010,11,121.50,25.15,2.06778,
臺北市,2010,12,121.50,25.15,2.35096,
臺北市,2011,1,121.50,25.15,2.81368,
臺北市,2011,2,121.50,25.15,2.59696,
臺北市,2011,3,121.50,25.15,3.34903,
臺北市,2011,4,121.50,25.15,1.68574,
臺北市,2011,5,121.50,25.15,8.89287,
臺北市,2011,6,121.50,25.15,9.58659,
臺北市,2011,7,121.50,25.15,2.95386,
臺北市,2011,8,121.50,25.15,3.00528,
臺北市,2011,9,121.50,25.15,0.543505,
臺北市,2011,10,121.50,25.15,6.5767,
臺北市,2011,11,121.50,25.15,8.83978,
臺北市,2011,12,121.50,25.15,4.10882,
臺北市,2012,1,121.50,25.15,3.17887,
臺北市,2012,2,121.50,25.15,6.6487,
臺北市,2012,3,121.50,25.15,2.60209,
臺北市,2012,4,121.50,25.15,9.49146,
臺北市,2012,5,121.50,25.15,8.89996,
臺北市,2012,6,121.50,25.15,13.5776,
臺北市,2012,7,121.50,25.15,3.37787,
臺北市,2012,8,121.50,25.15,15.9082,
臺北市,2012,9,121.50,25.15,4.35606,
臺北市,2012,10,121.50,25.15,1.64297,
臺北市,2012,11,121.50,25.15,7.00759,
臺北市,2012,12,121.50,25.15,5.55833,
臺北市,2013,1,121.50,25.15,2.65391,
臺北市,2013,2,121.50,25.15,1.70615,
臺北市,2013,3,121.50,25.15,1.9281,
臺北市,2013,4,121.50,25.15,8.18016,
臺北市,2013,5,121.50,25.15,14.1553,
臺北市,2013,6,121.50,25.15,2.59918,
臺北市,2013,7,121.50,25.15,5.4436,
臺北市,2013,8,121.50,25.15,20.4827,
臺北市,2013,9,121.50,25.15,6.7769,
臺北市,2013,10,121.50,25.15,7.51767,
臺北市,2013,11,121.50,25.15,1.58712,
臺北市,2013,12,121.50,25.15,6.09469,
臺北市,2014,1,121.50,25.15,0.677224,
臺北市,2014,2,121.50,25.15,6.63733,
臺北市,2014,3,121.50,25.15,3.08826,
臺北市,2014,4,121.50,25.15,2.95405,
臺北市,2014,5,121.50,25.15,20.0295,
臺北市,2014,6,121.50,25.15,6.86243,
臺北市,2014,7,121.50,25.15,5.36887,
臺北市,2014,8,121.50,25.15,2.39279,
臺北市,2014,9,121.50,25.15,3.83934,
臺北市,2014,10,121.50,25.15,4.62142,
臺北市,2014,11,121.50,25.15,2.61681,
臺北市,2014,12,121.50,25.15,2.73722,
臺北市,2015,1,121.50,25.15,0.834449,
臺北市,2015,2,121.50,25.15,1.35184,
臺北市,2015,3,121.50,25.15,4.5341,
臺北市,2015,4,121.50,25.15,2.30659,
臺北市,2015,5,121.50,25.15,7.15496,
臺北市,2015,6,121.50,25.15,1.32994,
臺北市,2015,7,121.50,25.15,8.29741,
臺北市,2015,8,121.50,25.15,11.7026,
臺北市,2015,9,121.50,25.15,12.5096,
臺北市,2015,10,121.50,25.15,1.99978,
臺北市,2015,11,121.50,25.15,0.763644,
臺北市,2015,12,121.50,25.15,1.74125,
臺北市,2016,1,121.50,25.15,8.086,
臺北市,2016,2,121.50,25.15,3.91192,
臺北市,2016,3,121.50,25.15,7.99992,
臺北市,2016,4,121.50,25.15,6.60736,
臺北市,2016,5,121.50,25.15,3.9988,
臺北市,2016,6,121.50,25.15,9.34347,
臺北市,2016,7,121.50,25.15,4.34167,
臺北市,2016,8,121.50,25.15,2.0369,
臺北市,2016,9,121.50,25.15,17.0361,
臺北市,2016,10,121.50,25.15,5.50085,
臺北市,2016,11,121.50,25.15,5.09677,
臺北市,2016,12,121.50,25.15,0.595123,
臺北市,2017,1,121.50,25.15,1.09373,
臺北市,2017,2,121.50,25.15,3.73288,
臺北市,2017,3,121.50,25.15,4.82933,
臺北市,2017,4,121.50,25.15,3.40821,
臺北市,2017,5,121.50,25.15,4.37851,
臺北市,2017,6,121.50,25.15,23.6329,
臺北市,2017,7,121.50,25.15,3.04432,
臺北市,2017,8,121.50,25.15,0.693043,
臺北市,2017,9,121.50,25.15,4.50505,
臺北市,2017,10,121.50,25.15,13.8331,
臺北市,2017,11,121.50,25.15,5.3648,
臺北市,2017,12,121.50,25.15,2.83714,
臺北市,2018,1,121.50,25.15,6.37806,
臺北市,2018,2,121.50,25.15,5.25691,
臺北市,2018,3,121.50,25.15,1.14143,
臺北市,2018,4,121.50,25.15,2.41642,
臺北市,2018,5,121.50,25.15,0.839263,
臺北市,2018,6,121.50,25.15,1.48689,
臺北市,2018,7,121.50,25.15,6.03514,
臺北市,2018,8,121.50,25.15,6.03723,
臺北市,2018,9,121.50,25.15,13.5298,
臺北市,2018,10,121.50,25.15,5.24191,
臺北市,2018,11,121.50,25.15,2.66512,
臺北市,2018,12,121.50,25.15,4.33552,
臺北市,2019,1,121.50,25.15,2.44872,
臺北市,2019,2,121.50,25.15,2.24526,
臺北市,2019,3,121.50,25.15,5.67732,
臺北市,2019,4,121.50,25.15,3.87803,
臺北市,2019,5,121.50,25.15,10.8426,
臺北市,2019,6,121.50,25.15,12.9606,
臺北市,2019,7,121.50,25.15,6.4615,
臺北市,2019,8,121.50,25.15,6.33105,
臺北市,2019,9,121.50,25.15,20.636,
臺北市,2019,10,121.50,25.15,1.17096,
臺北市,2019,11,121.50,25.15,1.87107,
臺北市,2019,12,121.50,25.15,6.46821,
臺北市,2020,1,121.50,25.15,1.57927,
臺北市,2020,2,121.50,25.15,1.74233,
臺北市,2020,3,121.50,25.15,5.00671,
臺北市,2020,4,121.50,25.15,2.16302,
臺北市,2020,5,121.50,25.15,10.0202,
臺北市,2020,6,121.50,25.15,2.44284,
臺北市,2020,7,121.50,25.15,2.89482,
臺北市,2020,8,121.50,25.15,14.0097,
臺北市,2020,9,121.50,25.15,5.25088,
臺北市,2020,10,121.50,25.15,2.29805,
臺北市,2020,11,121.50,25.15,1.95924,
臺北市,2020,12,121.50,25.15,6.16911,
臺北市,1960,1,121.50,25.20,5.82309,
臺北市,1960,2,121.50,25.20,1.04088,
臺北市,1960,3,121.50,25.20,4.77727,
臺北市,1960,4,121.50,25.20,7.62396,
臺北市,1960,5,121.50,25.20,8.585,
臺北市,1960,6,121.50,25.20,6.7521,
臺北市,1960,7,121.50,25.20,7.78232,
臺北市,1960,8,121.50,25.20,27.037,
臺北市,1960,9,121.50,25.20,9.95131,
臺北市,1960,10,121.50,25.20,5.58347,
臺北市,1960,11,121.50,25.20,2.77693,
臺北市,1960,12,121.50,25.20,4.62105,
臺北市,1961,1,121.50,25.20,3.41309,
臺北市,1961,2,121.50,25.20,4.35206,
臺北市,1961,3,121.50,25.20,6.5139,
臺北市,1961,4,121.50,25.20,2.43749,
臺北市,1961,5,121.50,25.20,5.04863,
臺北市,1961,6,121.50,25.20,0.782776,
臺北市,1961,7,121.50,25.20,2.44543,
臺北市,1961,8,121.50,25.20,2.57637,
臺北市,1961,9,121.50,25.20,9.20624,
臺北市,1961,10,121.50,25.20,2.59197,
臺北市,1961,11,121.50,25.20,4.43774,
臺北市,1961,12,121.50,25.20,3.26128,
臺北市,1962,1,121.50,25.20,5.02433,
臺北市,1962,2,121.50,25.20,2.76044,
臺北市,1962,3,121.50,25.20,6.67779,
臺北市,1962,4,121.50,25.20,2.15269,
臺北市,1962,5,121.50,25.20,2.64517,
臺北市,1962,6,121.50,25.20,2.82333,
臺北市,1962,7,121.50,25.20,3.0689,
臺北市,1962,8,121.50,25.20,11.3946,
臺北市,1962,9,121.50,25.20,9.55503,
臺北市,1962,10,121.50,25.20,4.2774,
臺北市,1962,11,121.50,25.20,6.68041,
臺北市,1962,12,121.50,25.20,1.95368,
臺北市,1963,1,121.50,25.20,0.634572,
臺北市,1963,2,121.50,25.20,1.13029,
臺北市,1963,3,121.50,25.20,2.59763,
臺北市,1963,4,121.50,25.20,1.99047,
臺北市,1963,5,121.50,25.20,1.254,
臺北市,1963,6,121.50,25.20,5.28976,
臺北市,1963,7,121.50,25.20,3.7061,
臺北市,1963,8,121.50,25.20,0.790636,
臺北市,1963,9,121.50,25.20,20.4066,
臺北市,1963,10,121.50,25.20,1.58266,
臺北市,1963,11,121.50,25.20,3.95792,
臺北市,1963,12,121.50,25.20,6.58285,
臺北市,1964,1,121.50,25.20,8.7993,
臺北市,1964,2,121.50,25.20,8.57237,
臺北市,1964,3,121.50,25.20,1.50736,
臺北市,1964,4,121.50,25.20,0,
臺北市,1964,5,121.50,25.20,3.22245,
臺北市,1964,6,121.50,25.20,11.9119,
臺北市,1964,7,121.50,25.20,1.20662,
臺北市,1964,8,121.50,25.20,9.10525,
臺北市,1964,9,121.50,25.20,5.60549,
臺北市,1964,10,121.50,25.20,8.18985,
臺北市,1964,11,121.50,25.20,5.07507,
臺北市,1964,12,121.50,25.20,7.83397,
臺北市,1965,1,121.50,25.20,7.68873,
臺北市,1965,2,121.50,25.20,2.17607,
臺北市,1965,3,121.50,25.20,4.9019,
臺北市,1965,4,121.50,25.20,3.73953,
臺北市,1965,5,121.50,25.20,5.82429,
臺北市,1965,6,121.50,25.20,2.33716,
臺北市,1965,7,121.50,25.20,2.60015,
臺北市,1965,8,121.50,25.20,4.98357,
臺北市,1965,9,121.50,25.20,3.98892,
臺北市,1965,10,121.50,25.20,2.7884,
臺北市,1965,11,121.50,25.20,7.82031,
臺北市,1965,12,121.50,25.20,5.50902,
臺北市,1966,1,121.50,25.20,3.61106,
臺北市,1966,2,121.50,25.20,4.97777,
臺北市,1966,3,121.50,25.20,4.97601,
臺北市,1966,4,121.50,25.20,5.90167,
臺北市,1966,5,121.50,25.20,1.3682,
臺北市,1966,6,121.50,25.20,22.786,
臺北市,1966,7,121.50,25.20,2.65249,
臺北市,1966,8,121.50,25.20,7.57901,
臺北市,1966,9,121.50,25.20,30.5685,
臺北市,1966,10,121.50,25.20,1.20974,
臺北市,1966,11,121.50,25.20,3.2834,
臺北市,1966,12,121.50,25.20,7.00078,
臺北市,1967,1,121.50,25.20,8.36408,
臺北市,1967,2,121.50,25.20,8.63064,
臺北市,1967,3,121.50,25.20,2.12011,
臺北市,1967,4,121.50,25.20,3.07063,
臺北市,1967,5,121.50,25.20,6.48916,
臺北市,1967,6,121.50,25.20,4.21624,
臺北市,1967,7,121.50,25.20,3.0935,
臺北市,1967,8,121.50,25.20,2.53949,
臺北市,1967,9,121.50,25.20,2.61507,
臺北市,1967,10,121.50,25.20,29.7489,
臺北市,1967,11,121.50,25.20,13.0613,
臺北市,1967,12,121.50,25.20,5.9663,
臺北市,1968,1,121.50,25.20,2.37473,
臺北市,1968,2,121.50,25.20,16.9448,
臺北市,1968,3,121.50,25.20,5.47145,
臺北市,1968,4,121.50,25.20,1.38069,
臺北市,1968,5,121.50,25.20,9.30903,
臺北市,1968,6,121.50,25.20,9.32141,
臺北市,1968,7,121.50,25.20,7.50646,
臺北市,1968,8,121.50,25.20,2.28934,
臺北市,1968,9,121.50,25.20,24.153,
臺北市,1968,10,121.50,25.20,2.3703,
臺北市,1968,11,121.50,25.20,1.03018,
臺北市,1968,12,121.50,25.20,2.77043,
臺北市,1969,1,121.50,25.20,6.76625,
臺北市,1969,2,121.50,25.20,7.71758,
臺北市,1969,3,121.50,25.20,8.18751,
臺北市,1969,4,121.50,25.20,0.913788,
臺北市,1969,5,121.50,25.20,3.38672,
臺北市,1969,6,121.50,25.20,8.44821,
臺北市,1969,7,121.50,25.20,1.65005,
臺北市,1969,8,121.50,25.20,8.30786,
臺北市,1969,9,121.50,25.20,30.6687,
臺北市,1969,10,121.50,25.20,36.5506,
臺北市,1969,11,121.50,25.20,9.84523,
臺北市,1969,12,121.50,25.20,4.83376,
臺北市,1970,1,121.50,25.20,11.6026,
臺北市,1970,2,121.50,25.20,3.1711,
臺北市,1970,3,121.50,25.20,13.691,
臺北市,1970,4,121.50,25.20,3.30023,
臺北市,1970,5,121.50,25.20,7.70684,
